,sentiment,id,date,query,author,text
606440,neg,2222596295,Thu Jun 18 07:11:45 PDT 2009,NO_QUERY,janit,"I think I got a flu. Aw shit, not a good way to start a holiday "
447863,neg,2068814931,Sun Jun 07 14:44:56 PDT 2009,NO_QUERY,hello_jodie,@thebraysmommy Oh no!! That sounds awful. 
760753,neg,2296923306,Tue Jun 23 09:48:08 PDT 2009,NO_QUERY,NicoleTurner5,Grosss. Feeling sick  around the house
737846,neg,2265332098,Sun Jun 21 06:20:35 PDT 2009,NO_QUERY,TAMARADARLING,starting to worry  work today {11-4}
1344316,pos,2039867733,Thu Jun 04 23:00:48 PDT 2009,NO_QUERY,Lanacupcakes,@THeatrenut blue and green of course 
703831,neg,2255831195,Sat Jun 20 11:51:21 PDT 2009,NO_QUERY,bethanna94,Waiting for my Steph to come to mine... She said quarter to 8 but it's ten to and still no Steph  Going the chippy  Yay!
439754,neg,2066526419,Sun Jun 07 10:41:12 PDT 2009,NO_QUERY,haileyeliah,@snyderman34 30 days? I'll die by then 
746565,neg,2283071730,Mon Jun 22 12:10:03 PDT 2009,NO_QUERY,laurenec,"@CTRICKETT wel if u wud rather go 2 footie than hav a drink on my last day then its fine, i wnt mind "
1180579,pos,1981936748,Sun May 31 10:11:38 PDT 2009,NO_QUERY,mfpbaldin,Going to the mall ! - again  ( w flá ' / &lt;3
1045308,pos,1957540477,Fri May 29 00:49:28 PDT 2009,NO_QUERY,MooniraIshaq,Omg Wii came out with a new version of Mike Tyson's punch out!!! So excited right now!! Ultimate fav old school game 
1531637,pos,2178076426,Mon Jun 15 07:09:34 PDT 2009,NO_QUERY,Arcania,@greyseer *hug* Hehe! Maybe you should nap at lunch. 
262458,neg,1986195167,Sun May 31 18:28:23 PDT 2009,NO_QUERY,SirMDCTYK,My fone took a fall moments ago 
1007298,pos,1880692060,Fri May 22 02:09:13 PDT 2009,NO_QUERY,xXxSallyRawrrxX,awww man... this is crap... he seem attracted to me..  phew!
1548170,pos,2182968342,Mon Jun 15 13:52:24 PDT 2009,NO_QUERY,Jeeverz,@flaviav85 lol i was jus smiling at your pic you posted earlier 
1291047,pos,2002832172,Tue Jun 02 05:16:12 PDT 2009,NO_QUERY,Yanyani,is watching &quot;Crush night&quot;. Which takes a century to finish loading. It was a riot here this afternoon. LOL 
832654,pos,1557631415,Sun Apr 19 05:13:24 PDT 2009,NO_QUERY,djcodey,"#asot400 Anyone else spotted me? The TranceCat ^^ http://tinyurl.com/dk5yrb See image, that's me  Mrraaaauwww! @Liek1983 has seen me ^^"
1147080,pos,1978025719,Sat May 30 22:15:26 PDT 2009,NO_QUERY,teaganwillow,@neevle very true.  They are making it really hard to watch eureka.  
1087017,pos,1969384516,Fri May 29 23:52:08 PDT 2009,NO_QUERY,nel5on,"http://twitpic.com/68r6j - my two little buddies tonight, the smart water and the not so smart water. "
1204034,pos,1986177347,Sun May 31 18:26:40 PDT 2009,NO_QUERY,Westmannn10,MTV music awards 
922715,pos,1754497912,Sun May 10 06:28:39 PDT 2009,NO_QUERY,beautyDlite,Excited about my first mothers day! Happy mothers day to all my fellow co-laborers! Have a blessed one 
386330,neg,2053770060,Sat Jun 06 05:38:50 PDT 2009,NO_QUERY,officialSimon,Went out early this morning to look at some cars. Couldn't find anything that was just perfect 
561780,neg,2205501997,Wed Jun 17 04:52:43 PDT 2009,NO_QUERY,sexxyneeka,My teacher assistant called in today....this is going to be a long and crazzy day 
92238,neg,1759933733,Sun May 10 20:16:56 PDT 2009,NO_QUERY,whitneyw87,"thinks life really isn't fair, especially when bad things happen to good people "
1329109,pos,2015613002,Wed Jun 03 05:06:27 PDT 2009,NO_QUERY,secret_thoughts,hehe loving it  @Praxilla
1487890,pos,2068372957,Sun Jun 07 13:58:28 PDT 2009,NO_QUERY,thefoldrock,@chrismc see u in a few buddy! 
1346700,pos,2044346741,Fri Jun 05 09:13:28 PDT 2009,NO_QUERY,Dutchrudder,"Yep he's eating it !!! The dirty bastard ,,, right gotta look busy 4 the last 45 mins !!! Later y'all in out this bitch  lovin ya work"
1204482,pos,1986307082,Sun May 31 18:38:51 PDT 2009,NO_QUERY,soulfulgoddess,"This weekend was great, didn't have to do anything. "
1281350,pos,2001729930,Tue Jun 02 01:52:30 PDT 2009,NO_QUERY,lovesdebbie,Debbie had sign up for yoga class and will be starting on this sun 6pm  tgt with Ailin
391837,neg,2055006142,Sat Jun 06 08:31:01 PDT 2009,NO_QUERY,urbanfly,@katehughes No fun times planned 
1580683,pos,2190094834,Tue Jun 16 01:45:07 PDT 2009,NO_QUERY,FalilaFee,@adhyss r u sure? How bout the best-looking male on the planet?haha 
572792,neg,2209543619,Wed Jun 17 10:30:36 PDT 2009,NO_QUERY,NomBradNom,I'm not sure!  it is a possibility! Idk whos going yet cept michael and syd
762830,neg,2298065121,Tue Jun 23 11:12:47 PDT 2009,NO_QUERY,savtwits,"and he sat at the family table at tiger's wedding. i'd hang out with my friends down there too, too bad they're on their senior trip "
1023515,pos,1883016131,Fri May 22 07:52:12 PDT 2009,NO_QUERY,DaisyFab,Morning Twitterbugs!! I woke wit a &quot;CirOc&quot; headache. But I'm  SUPER HAPPY!! I Love Life  My Chickies my trife ass Niggas My $$$...
346918,neg,2016305484,Wed Jun 03 06:32:39 PDT 2009,NO_QUERY,Orkagolf,are stuffing envelopes 
1222576,pos,1990303965,Mon Jun 01 04:29:44 PDT 2009,NO_QUERY,SarahLouRomance,@BeautifulLoser9 see what? we will use one funny one 'normal' but seriously im not using a ginger one haha.. i looked happy in lots 
791422,neg,2325954443,Thu Jun 25 06:19:51 PDT 2009,NO_QUERY,JadeMF,off to the doctors 
615245,neg,2226210968,Thu Jun 18 11:40:17 PDT 2009,NO_QUERY,mojowriting,@funkylovin I can't see anything 
581455,neg,2214293813,Wed Jun 17 16:32:18 PDT 2009,NO_QUERY,mollylange,@darrenmills yes please  i'm dying of swine flu.
1571544,pos,2188785638,Mon Jun 15 22:33:38 PDT 2009,NO_QUERY,thefortunecooki,http://twitpic.com/7iyd7 - spent a moment in fred Astaire's shoes today... 
672751,neg,2247271456,Fri Jun 19 18:50:54 PDT 2009,NO_QUERY,alyson_leigh,trying to watch dollhouse online. its not working 
350210,neg,2017608651,Wed Jun 03 08:40:03 PDT 2009,NO_QUERY,woot4559,is broke as a joke! 
289412,neg,1995008096,Mon Jun 01 12:48:18 PDT 2009,NO_QUERY,thesebuttons,my arm is sun burnt from leaving it out the car window   and this is why i stay away from the sun every year. tans = fail.
1341201,pos,2031327962,Thu Jun 04 09:39:43 PDT 2009,NO_QUERY,rcarlsonlvad247,finiSh taKinq pICszZZ foR mySpace..ha new picSZ 
571876,neg,2208999722,Wed Jun 17 09:53:22 PDT 2009,NO_QUERY,neil_raygun,On way back from ace day at #dbuc09. Was up at 6am after 3.5hrs sleep &amp; now just want to doze on train. But the seat is SO uncomfortable! 
159117,neg,1956764179,Thu May 28 22:37:52 PDT 2009,NO_QUERY,Sydneylovesu4ev,My boyfriend's going camping. I hope the boogie bear doesn't get him 
1421586,pos,2058348496,Sat Jun 06 14:45:37 PDT 2009,NO_QUERY,JoBeanz,I'm about to buy myself some new shoes. maybe that will brighten up my day 
1402980,pos,2054797534,Sat Jun 06 08:06:11 PDT 2009,NO_QUERY,Schofe,@lozzy73 Now that would be impressive. Back home from fete now. 
1078862,pos,1967944488,Fri May 29 20:29:34 PDT 2009,NO_QUERY,smart_craze,"@DavidArchie I also want to see 'Up'! My friends said it is nice... David, do you like to read? "
379860,neg,2052437547,Sat Jun 06 00:43:42 PDT 2009,NO_QUERY,veronicamarie,I officially know how it feels to be unwanted by the person u love  
1172020,pos,1980568449,Sun May 31 07:06:10 PDT 2009,NO_QUERY,girlj67,@nextradrealtyme LOL thx glad u liked it  i was raised to take every compliment with grace &amp; style
1588989,pos,2191164832,Tue Jun 16 04:40:20 PDT 2009,NO_QUERY,MrktingFiend,Bought an online marketing book from @sitepointdotcom &amp; @ShayneT ws really helpful sorting out a technical issue. Hv the books now Thanks 
1464692,pos,2064270231,Sun Jun 07 05:46:45 PDT 2009,NO_QUERY,duggan,"@benofsky @patrickod I was around for the spat, and the ensuing discussion afterwards where Mike and Leo cleared there air. Friends now "
1256462,pos,1997484092,Mon Jun 01 16:55:56 PDT 2009,NO_QUERY,thebatmobile,@i_like_puppies  good thing you're very loved and not expected to be perfect 
1594108,pos,2192081370,Tue Jun 16 06:28:40 PDT 2009,NO_QUERY,PrimoAssistance,"@DarleneVictoria Oh, I hope you and @KenaRoth don't have to wait that long either "
1213346,pos,1989343643,Mon Jun 01 01:11:36 PDT 2009,NO_QUERY,jaxxinator,@Staceface82 Kelly C's in the country! She was on tv last night and will be on another show tonight. 
795616,neg,2327430516,Thu Jun 25 08:20:14 PDT 2009,NO_QUERY,jordynlyn,"there are things I want to do...but it is to dang hot to even think of doing them   even inside in the AC...haha, guess thats an excuse!"
1051909,pos,1961269026,Fri May 29 09:14:28 PDT 2009,NO_QUERY,wendydoeswaco,"@yo_sushigirl Yay! O yo, she of sushi-like, thou hast shone great feats of memory and good taste in the recall of this small fact "
1305478,pos,2011183587,Tue Jun 02 18:36:57 PDT 2009,NO_QUERY,ashhass07,Had a late and delicious dinner... Now relaxing with the fiance 
1002880,pos,1880257027,Fri May 22 00:36:49 PDT 2009,NO_QUERY,mrsalbrecht,@LostInInaka Turn R&amp;J into drinking game 2 keep you alert. Tally references w/ friends 4 l8r    http://tinyurl.com/pbmkfr
704495,neg,2256061007,Sat Jun 20 12:12:07 PDT 2009,NO_QUERY,LadyFr3sh,@ShineSoFly 
643371,neg,2235754271,Fri Jun 19 01:59:49 PDT 2009,NO_QUERY,aussiemcflyfan,GREAT! NOW MY OTHER DOG MIA IS SICK! AND WE THINK ITS WITH THE SAME VIRUS!! 
210881,neg,1974345763,Sat May 30 12:56:40 PDT 2009,NO_QUERY,Mallmus,My granddad just died 
640827,neg,2235090300,Fri Jun 19 00:24:19 PDT 2009,NO_QUERY,ZeenaBoBeena,"@greggarbo As long as it's not Red Bull. That stuff is so bad, and the amount you all drink worries me greatly. As a fan &amp; future doctor. "
1217021,pos,1989694781,Mon Jun 01 02:28:36 PDT 2009,NO_QUERY,Kimberley__,"@XOsare_: lol, yeah all parents think that about their children .. "
1128689,pos,1975394096,Sat May 30 15:03:56 PDT 2009,NO_QUERY,isseykun,@2huu hoh thigolaa ehba uhlhen dho dhuniyeyga  u have ps3 tha  lets do network gameplay 
1375980,pos,2051677081,Fri Jun 05 22:32:29 PDT 2009,NO_QUERY,jenniferleighm,"AND not only did i get a handmade linen from switzerland with lotus flowers on it, i got two of the most beautiful pictures of lotus ever "
906246,pos,1695342477,Mon May 04 05:53:44 PDT 2009,NO_QUERY,TheTAZZone,@ibeatcancrtwice thanks...I even washed behind my furry ears  you look marvelous too 
1328328,pos,2015502687,Wed Jun 03 04:50:07 PDT 2009,NO_QUERY,jessielou88,got a birthday card in the post today...belated wishes keep the months merry 
953804,pos,1824713799,Sun May 17 02:36:10 PDT 2009,NO_QUERY,MonicaaSaays,I am looking for something to eat and its 2:35am  Hahaa can you say fatass? Lmao
412638,neg,2060398628,Sat Jun 06 18:49:57 PDT 2009,NO_QUERY,kristinabitch,@BlakeLewis I met you today!! I wish I could have seen you perform 
588983,neg,2216837305,Wed Jun 17 20:02:08 PDT 2009,NO_QUERY,SongBird1987,might not have a job after tomorrow... o joy... 
1409506,pos,2056043217,Sat Jun 06 10:25:17 PDT 2009,NO_QUERY,VOMC,@stacyharp I think we could find you a job 
995777,pos,1835771790,Mon May 18 06:43:04 PDT 2009,NO_QUERY,shuntlai,@chiewata then must greet him ???? lo.. 
249756,neg,1983045504,Sun May 31 12:23:56 PDT 2009,NO_QUERY,Evergard,@MandyyJirouxx i can only vote for movies and nothing els 
523064,neg,2192995921,Tue Jun 16 07:51:03 PDT 2009,NO_QUERY,RaeDil,@StephS007 I do it way too often. I try to be careful at work but it slips out 
1008796,pos,1880838417,Fri May 22 02:41:08 PDT 2009,NO_QUERY,sobriquetz,can't wait for dinner tonight 
1272016,pos,2000633362,Mon Jun 01 22:34:08 PDT 2009,NO_QUERY,kaykayen,practiced with kevin 
637150,neg,2234112252,Thu Jun 18 22:27:04 PDT 2009,NO_QUERY,neekbreek,@toastcommunism that's so stupid how they get to keep all their players for 50 years and my teams struggle to sign anyone for a year  hate
833294,pos,1557732286,Sun Apr 19 05:44:26 PDT 2009,NO_QUERY,kpbslu06,@Pogue I remember reading this series as a wee one also. Maybe by the twitterverse's combined geeky power we can make a movie ourselves 
308394,neg,2000676284,Mon Jun 01 22:40:36 PDT 2009,NO_QUERY,enliytenme,@favored619 My phone is always trippin. Ive only gotten 1 2 go thru. 
440057,neg,2066603712,Sun Jun 07 10:49:57 PDT 2009,NO_QUERY,MicheleB_89,@SKMusic man I wish I was going to six flags. We don't have 1 here in Houston anymore 
520360,neg,2192091485,Tue Jun 16 06:29:41 PDT 2009,NO_QUERY,jason78,Off to work. Missing my first doctors appointment with @sallytj 
454029,neg,2070488142,Sun Jun 07 17:47:00 PDT 2009,NO_QUERY,TheShaneTaylor,@shanedawson  you and brittani taylor are my only friends no one likes me because i'm fat. its so wrong 
1393926,pos,2053558747,Sat Jun 06 04:58:43 PDT 2009,NO_QUERY,Rohan_01,@christinaponi hey ssup???? howz ya???? sry about ystrdy.... 
999283,pos,1836434544,Mon May 18 07:59:38 PDT 2009,NO_QUERY,lettucegirl,@dj_kimi milou!!!  ill email it to u if u want. wait 
1545787,pos,2182223081,Mon Jun 15 12:53:11 PDT 2009,NO_QUERY,RealMartaTop,@nickjonas good luck in the show nick 
859365,pos,1676032976,Fri May 01 20:55:41 PDT 2009,NO_QUERY,joeylegander,Wanting it. 
573078,neg,2209634396,Wed Jun 17 10:36:59 PDT 2009,NO_QUERY,Reccam8,@xstex well its still raining here  lol tell me a joke or summit to cher me up x
761176,neg,2297142448,Tue Jun 23 10:04:44 PDT 2009,NO_QUERY,marcellerby,"@thatswedishgirl  you'll be home soon enough, toots.x"
743142,neg,2266753311,Sun Jun 21 09:02:38 PDT 2009,NO_QUERY,fukrambo,court ruled against me. I can not file a restraining order against my twitter followers 
454580,neg,2070652135,Sun Jun 07 18:04:20 PDT 2009,NO_QUERY,beccalise,I hate this cold I've caught. 
1458259,pos,2063651791,Sun Jun 07 03:32:04 PDT 2009,NO_QUERY,janiecwales,"@frombecca Aahhhh, thank you so much  "
1008849,pos,1880840780,Fri May 22 02:41:38 PDT 2009,NO_QUERY,MrFlossy,@1sweetwhirl Thanks for the love gorgeous. I really needed it today 
1419144,pos,2057906202,Sat Jun 06 13:53:26 PDT 2009,NO_QUERY,kritimehrotra,is glad raunaq made the summer basketball team 
1116028,pos,1973069863,Sat May 30 10:25:29 PDT 2009,NO_QUERY,kese_23,@sylviebardoczi: i have to do like you! 
618806,neg,2227655277,Thu Jun 18 13:28:09 PDT 2009,NO_QUERY,glmesa,@careyshair... Yes!!!  great game..  Sorry about USA big lost gains Brazil.. 
472343,neg,2176819611,Mon Jun 15 04:49:50 PDT 2009,NO_QUERY,heyheyheyitsjoi,first day sucks sobra.  i`m aiming for honors tho. NAKSSSSSSS
1309868,pos,2013163144,Tue Jun 02 22:03:06 PDT 2009,NO_QUERY,stephenshuai,@andystorm you can dance for us and post in on youtube  HAHA
1312258,pos,2013617338,Tue Jun 02 23:07:20 PDT 2009,NO_QUERY,manupuri82,"Hey all Red Meat lovers try out place &quot;SHOLAY&quot;, amazing Shorba &amp; Mutton Roganjosh Dishes are named usig characters in blockbuster "
91408,neg,1759502106,Sun May 10 19:21:16 PDT 2009,NO_QUERY,Beccabird09,@kristybelle88  i know and i have work to
730704,neg,2263642236,Sun Jun 21 01:23:11 PDT 2009,NO_QUERY,Steven_Morales,"@sammylee88 if you meet Selena tomorrow, have her call me yeah? "
234805,neg,1979660343,Sun May 31 03:59:38 PDT 2009,NO_QUERY,pfanny,They hate me.. 
1295096,pos,2003627108,Tue Jun 02 06:52:24 PDT 2009,NO_QUERY,Bklyn_Brina,BIG SHOUT OUT TO MY GIRL TISHA WHO GRADUATED YESTERDAY!! CONGRATULATIONS BOOBIE  YIPPPIE!! LOL
895424,pos,1692676450,Sun May 03 20:31:31 PDT 2009,NO_QUERY,milliblog,KFC witness protection program - ROTFLX2  http://bit.ly/x0RdQ
1399630,pos,2054263004,Sat Jun 06 06:57:38 PDT 2009,NO_QUERY,_MsWhite,"@JasonBradbury You're Welcome!  GTX 285 Also available for the Mac, should be soon! I am impatiently waiting....... X"
1543191,pos,2181277738,Mon Jun 15 11:36:35 PDT 2009,NO_QUERY,w07v3r,why don't more people use kryptonite bullets on clark? heh. i think i'd make a good superman badguy 
691347,neg,2252215096,Sat Jun 20 05:45:00 PDT 2009,NO_QUERY,deviant_angel,thinks grabe...kauumpisa lang ng school year burn out na ako...  http://plurk.com/p/12fkkd
113020,neg,1825657492,Sun May 17 06:26:34 PDT 2009,NO_QUERY,vickerzjonas13,@jonasbrothers http://twitpic.com/5cmep - only 6 or 7 days to my death! 
1510841,pos,2175010892,Sun Jun 14 23:51:51 PDT 2009,NO_QUERY,tanijoy,@mizrik  u know I'm about to knock it out
956019,pos,1825141695,Sun May 17 04:31:40 PDT 2009,NO_QUERY,chorale,@mustntgrumble Good morning !! or good afternoon  relaxing time for you .
1395572,pos,2053737957,Sat Jun 06 05:32:57 PDT 2009,NO_QUERY,primerx24,wooo everyone come to little lehigh parkway and support @msarro and I in our first race! 
715178,neg,2259345123,Sat Jun 20 17:25:32 PDT 2009,NO_QUERY,kristinburns1,@endless_highway my cat always did that... then he ran away when i moved to georgia.. haha. 
1498251,pos,2070542246,Sun Jun 07 17:52:53 PDT 2009,NO_QUERY,obscurecheerios,@emikeii hooray for hybrid flowers  i still want my field of white tulips .-.
515759,neg,2190911139,Tue Jun 16 04:03:24 PDT 2009,NO_QUERY,paquisalom,I wish I could emotionally be just like everyone else  I'm too sensible...
